Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2017-05-03,926.5,939.1,917.65,934.0,934.3,2329724.0,21717.38
2017-05-04,937.0,939.65,928.9,936.0,937.65,2639903.0,24707.86
2017-05-05,936.0,937.35,920.0,930.0,931.5,2216394.0,20546.87
2017-05-08,938.0,948.55,932.0,943.1,945.5,2353549.0,22139.17
2017-05-09,950.6,951.95,942.1,946.95,946.65,2824686.0,26750.14
2017-05-10,947.15,950.0,937.15,945.3,943.65,1682151.0,15866.53
2017-05-11,946.85,949.85,937.55,944.05,944.1,1614741.0,15266.62
2017-05-12,953.0,966.0,951.45,965.45,964.25,5489998.0,52690.35
2017-05-15,963.5,963.5,949.1,953.25,951.55,3648582.0,34715.8
2017-05-16,953.1,960.15,946.95,956.0,955.0,3065084.0,29207.75
2017-05-17,951.6,958.45,943.85,952.9,952.8,1457754.0,13841.1
2017-05-18,943.0,973.9,942.85,960.25,961.75,4028924.0,38782.82
2017-05-19,961.5,962.7,947.85,957.4,957.95,2128698.0,20311.55
2017-05-22,958.4,966.9,956.55,960.0,961.45,2751526.0,26477.55
2017-05-23,964.65,967.0,954.1,957.5,957.3,2019991.0,19395.15
2017-05-24,960.0,965.5,949.6,957.0,954.8,2818143.0,27008.27
2017-05-25,961.0,986.6,961.0,981.0,983.3,5219257.0,51052.5
2017-05-26,987.0,1000.0,980.6,996.05,995.7,2494002.0,24791.94
2017-05-29,990.9,996.7,975.7,986.0,985.15,3154217.0,31009.29
2017-05-30,982.0,1000.0,978.65,993.0,996.2,1858455.0,18500.04
2017-05-31,993.55,993.55,974.85,976.05,977.05,3881950.0,38050.51
2017-06-01,969.3,979.7,958.55,971.25,971.4,2754303.0,26702.63
2017-06-02,973.4,975.45,964.2,966.0,969.45,1958983.0,18977.93
2017-06-05,970.0,972.0,957.05,959.0,958.75,2731349.0,26267.61
2017-06-06,965.0,987.5,964.4,980.0,979.35,3504343.0,34345.26
2017-06-07,985.0,988.9,945.0,959.3,961.3,6227523.0,60018.05
2017-06-08,962.95,962.95,948.15,956.05,956.45,3097676.0,29515.02
2017-06-09,938.55,950.95,923.0,949.0,948.6,7378831.0,69180.28
2017-06-12,943.35,965.2,940.1,964.4,963.85,4295838.0,40979.97
2017-06-13,953.5,962.95,951.6,957.95,957.8,2468897.0,23658.34
2017-06-14,960.0,961.9,951.2,958.5,958.6,3719055.0,35591.95
2017-06-15,959.65,967.95,949.6,951.35,952.1,2764031.0,26427.53
2017-06-16,949.1,953.85,936.0,937.0,940.25,5474225.0,51592.69
2017-06-19,939.95,940.25,928.0,930.8,929.85,3427930.0,31947.6
2017-06-20,935.0,946.9,934.05,944.25,943.55,2592198.0,24444.72
2017-06-21,945.0,949.0,936.05,948.55,943.35,1867932.0,17577.92
2017-06-22,947.7,968.7,935.1,939.0,940.15,4732621.0,45138.96
2017-06-23,945.0,949.15,938.0,943.05,943.25,3201509.0,30214.89
2017-06-27,945.0,948.0,923.75,926.0,927.05,3452330.0,32074.2
2017-06-28,932.8,933.0,921.0,924.0,924.7,2952612.0,27333.1
2017-06-29,930.2,947.95,926.6,929.0,930.2,7957020.0,74408.38
2017-06-30,930.8,938.0,929.0,934.4,935.55,2108350.0,19700.9
2017-07-03,941.1,955.0,934.6,953.6,951.9,2544462.0,24061.92
2017-07-04,953.85,970.0,949.4,961.0,962.15,2583863.0,24857.62
2017-07-05,959.0,959.0,945.4,952.0,950.9,2113114.0,20084.22
2017-07-06,945.0,957.0,944.2,946.8,947.0,1914860.0,18193.45
2017-07-07,943.85,945.45,933.05,935.1,935.4,2888443.0,27116.22
2017-07-10,945.0,1028.9,937.3,953.3,957.05,847546.0,8081.25
2017-07-11,956.65,989.5,956.65,978.6,975.35,5769854.0,56485.78
2017-07-12,974.95,981.5,968.75,973.0,972.35,3137988.0,30576.73
2017-07-13,977.25,983.45,964.1,980.0,977.05,2585196.0,25257.25
2017-07-14,999.45,1006.85,966.05,970.0,972.05,11239090.0,110766.97
2017-07-17,975.0,992.0,974.0,985.55,984.05,3849125.0,37896.02
2017-07-18,986.05,1004.8,981.1,983.65,985.6,4130090.0,41122.96
2017-07-19,981.45,988.65,969.1,979.6,979.85,2945139.0,28748.02
2017-07-20,979.3,979.85,966.95,969.0,969.45,3404870.0,33050.86
2017-07-21,973.0,982.55,971.4,979.9,980.1,2990377.0,29259.22
2017-07-24,983.5,994.0,982.6,990.5,990.55,3064588.0,30326.47
2017-07-25,990.0,999.0,986.2,994.0,993.85,3572807.0,35471.55
2017-07-26,998.1,999.0,990.4,994.0,994.05,3435012.0,34138.53
2017-07-27,996.0,1004.0,966.8,969.85,971.05,6338426.0,62220.56
2017-07-28,976.0,1003.0,962.3,995.7,997.35,5549214.0,54782.02
2017-07-31,991.9,1021.7,986.75,1015.0,1011.2,9579124.0,96535.94
2017-08-01,1011.0,1017.0,998.35,1004.5,1005.55,3844699.0,38653.74
2017-08-02,1006.0,1012.75,987.2,989.1,993.35,2128792.0,21267.81
2017-08-03,991.0,998.75,980.25,981.8,984.0,2320174.0,22928.7
2017-08-04,988.0,989.0,976.05,983.5,983.75,2674509.0,26251.09
2017-08-07,983.5,983.75,965.7,966.5,968.25,3036872.0,29528.35
2017-08-08,968.5,970.25,955.05,963.5,963.85,3002324.0,28925.79
2017-08-09,967.65,973.9,964.55,970.7,969.35,1961205.0,19015.04
2017-08-10,969.9,987.5,969.35,984.95,981.25,4570342.0,44880.73
2017-08-11,976.0,997.0,969.6,986.5,987.7,3272078.0,32289.22
2017-08-14,988.0,989.2,977.15,982.0,981.45,1908235.0,18731.63
2017-08-16,982.0,986.1,969.0,979.35,975.2,3089040.0,30142.54
2017-08-17,1005.0,1029.25,998.05,1021.05,1020.85,12892130.0,130547.6
2017-08-18,1017.9,1017.9,884.2,923.15,923.25,82202480.0,766250.24
2017-08-21,924.0,924.0,870.0,870.15,873.4,45203588.0,401714.79
2017-08-22,895.2,897.05,860.0,876.0,875.4,24621299.0,215755.53
2017-08-23,880.0,903.7,873.9,893.4,892.8,30642095.0,272829.14
2017-08-24,910.0,918.25,902.35,911.5,912.15,21190262.0,192984.33
2017-08-28,943.95,953.95,938.0,940.3,941.0,20356054.0,192328.51
2017-08-29,941.45,942.0,925.55,926.75,927.45,6684696.0,62401.1
2017-08-30,937.2,939.0,924.1,926.7,926.65,8074832.0,75141.26
2017-08-31,928.8,928.95,912.9,915.0,914.95,7511226.0,68861.39
2017-09-01,915.95,925.9,910.0,919.85,919.95,4216961.0,38778.1
2017-09-04,921.0,921.1,893.5,899.95,900.2,5088554.0,46007.18
2017-09-05,902.0,905.0,897.25,901.0,901.9,4891696.0,44075.06
2017-09-06,900.0,900.3,890.0,896.9,895.6,3867955.0,34594.75
2017-09-07,900.0,900.5,892.35,894.65,895.75,3120596.0,27961.81
2017-09-08,899.0,899.0,882.1,884.0,884.3,4302271.0,38206.96
2017-09-11,890.4,891.8,873.65,879.95,878.7,6893821.0,60728.47
2017-09-12,882.55,887.75,878.8,883.25,884.05,8620677.0,76032.7
2017-09-13,885.5,887.6,881.0,884.5,883.75,5739114.0,50719.27
2017-09-14,884.5,896.6,881.6,892.3,892.4,6849003.0,61053.28
2017-09-15,892.3,913.25,892.2,908.6,908.25,6729730.0,60894.09
2017-09-18,910.0,917.75,906.3,908.8,909.1,4237930.0,38685.13
2017-09-19,908.0,916.0,903.5,912.7,912.25,3016665.0,27486.42
2017-09-20,917.0,917.0,907.45,913.3,912.7,2883915.0,26271.53
2017-09-21,915.0,915.25,908.15,911.0,909.55,4102076.0,37369.52
2017-09-22,908.15,910.25,888.0,899.0,898.3,8802044.0,78982.73
2017-09-25,901.0,901.95,889.1,901.0,895.35,4544350.0,40640.85
2017-09-26,897.0,908.4,894.3,901.75,905.9,3683239.0,33154.16
2017-09-27,906.1,907.9,895.1,895.9,899.8,3000069.0,27015.42
2017-09-28,896.1,903.9,894.3,896.0,896.0,8768633.0,78716.66
2017-09-29,898.0,902.4,895.0,899.0,899.9,2852916.0,25656.51
2017-10-03,910.1,912.0,901.6,903.05,903.55,2473761.0,22403.92
2017-10-04,903.0,905.4,897.15,901.45,899.6,2495746.0,22489.97
2017-10-05,900.0,904.95,899.0,903.0,903.05,4305650.0,38870.64
2017-10-06,904.0,922.0,903.95,920.5,920.15,4287154.0,39293.15
2017-10-09,920.0,929.0,914.0,924.25,923.9,1752416.0,16187.46
2017-10-10,939.95,939.95,929.55,935.15,935.45,3571610.0,33411.06
2017-10-11,935.45,938.0,928.0,930.6,930.7,2991252.0,27886.48
2017-10-12,930.0,934.35,919.55,928.35,927.3,5140486.0,47530.16
2017-10-13,932.8,933.5,927.55,929.05,930.1,3590364.0,33379.68
2017-10-16,935.95,942.0,933.0,939.0,939.0,2879375.0,27003.04
2017-10-17,936.8,936.8,929.5,930.75,930.5,2812551.0,26216.12
2017-10-18,928.9,930.0,922.95,925.0,924.35,3615926.0,33508.68
2017-10-19,930.0,932.0,925.2,927.75,926.95,545717.0,5060.94
2017-10-23,930.0,942.0,928.1,940.95,939.5,4577048.0,42849.2
2017-10-24,946.0,946.65,921.6,924.35,926.5,7264664.0,67823.41
2017-10-25,919.0,944.7,915.25,934.25,935.3,6992067.0,65309.73
2017-10-26,942.0,951.8,940.1,948.55,947.35,16829629.0,159285.97
2017-10-27,955.0,957.7,944.0,947.0,946.35,4262478.0,40444.95
2017-10-30,954.65,954.65,941.05,943.9,944.1,6484163.0,61402.39
2017-10-31,925.0,930.0,920.0,922.0,921.85,4977494.0,46028.97
2017-11-01,925.0,929.4,923.3,926.0,927.05,2816567.0,26079.04
2017-11-02,923.05,926.0,920.0,923.1,922.9,2343069.0,21629.56
2017-11-03,917.0,929.9,916.95,926.8,926.65,1849543.0,17133.54
2017-11-06,923.15,935.0,922.65,928.8,928.7,2533267.0,23497.82
2017-11-07,926.25,960.0,925.85,955.35,955.5,6721410.0,63932.85
2017-11-08,960.25,961.85,947.5,951.95,952.3,2684997.0,25647.19
2017-11-09,953.0,963.0,948.25,954.0,954.5,2361616.0,22551.55
2017-11-10,958.8,964.35,950.0,963.5,962.05,3294714.0,31611.45
2017-11-13,962.05,969.4,949.35,952.55,951.95,2510608.0,24057.62
2017-11-14,951.95,954.85,943.25,949.1,949.1,2866855.0,27190.53
2017-11-15,945.15,953.5,944.5,950.75,951.8,3511758.0,33385.22
2017-11-16,951.8,995.9,948.5,989.95,988.4,7843751.0,76757.34
2017-11-17,985.5,985.5,965.15,965.5,970.95,4028835.0,39242.63
2017-11-20,969.0,971.0,957.25,960.95,960.55,2830595.0,27219.72
2017-11-21,961.3,971.5,960.05,965.5,966.25,2682328.0,25934.69
2017-11-22,966.6,971.05,963.3,965.3,966.3,3042460.0,29406.7
2017-11-23,971.5,994.45,969.0,991.15,991.25,5947309.0,58562.92
2017-11-24,990.9,1019.3,990.2,1008.0,1009.55,9309956.0,94039.13
2017-11-27,1006.7,1006.7,993.3,996.55,998.75,3008865.0,30026.08
2017-11-28,994.4,999.9,981.3,982.15,984.7,2308434.0,22824.06
2017-11-29,987.65,991.95,980.3,983.5,982.7,1919035.0,18890.33
2017-11-30,989.45,989.45,968.35,972.5,976.1,8633472.0,84450.11
2017-12-01,979.4,983.2,957.05,960.0,958.8,2042500.0,19735.91
2017-12-04,980.0,996.8,968.55,984.4,985.35,8905803.0,87786.78
2017-12-05,985.35,1003.0,979.0,984.3,984.35,4988369.0,49430.95
2017-12-06,985.0,994.1,984.0,987.8,990.3,3745047.0,37052.51
2017-12-07,989.0,1002.9,985.6,999.85,999.8,3774772.0,37594.92
2017-12-08,1001.0,1007.0,995.0,999.4,1001.85,2991622.0,29983.44
2017-12-11,994.95,1006.9,993.95,1005.4,1005.3,2569549.0,25714.86
2017-12-12,1002.0,1014.0,1002.0,1010.5,1010.5,4660217.0,47040.67
2017-12-13,1010.9,1019.0,997.65,1005.0,1003.75,2681199.0,27094.82
2017-12-14,1005.25,1015.0,999.3,1012.3,1013.1,3011786.0,30429.77
2017-12-15,1013.0,1026.4,1011.85,1019.0,1022.9,5192067.0,52918.09
2017-12-18,1011.9,1030.7,1005.8,1014.0,1016.6,2017724.0,20569.06
2017-12-19,1017.45,1017.95,999.55,1006.65,1003.95,3559449.0,35851.74
2017-12-20,1005.1,1018.6,1001.0,1016.35,1015.85,2093163.0,21163.74
2017-12-21,1014.8,1028.95,998.4,1021.5,1022.05,5529581.0,56123.59
2017-12-22,1016.0,1044.8,1016.0,1037.85,1039.35,6453470.0,66808.39
2017-12-26,1030.0,1041.5,1023.0,1035.0,1035.6,5404453.0,55929.81
2017-12-27,1028.0,1039.1,1027.4,1034.0,1034.25,3485086.0,36035.91
2017-12-28,1030.0,1040.0,1023.8,1030.0,1033.25,4216736.0,43618.26
2017-12-29,1030.1,1048.8,1030.0,1041.25,1042.05,3300884.0,34374.62
2018-01-01,1037.7,1044.5,1030.0,1032.15,1033.55,2715670.0,28140.46
2018-01-02,1037.25,1042.0,1023.0,1028.3,1029.7,3056124.0,31521.75
2018-01-03,1028.5,1031.6,1018.6,1022.0,1021.3,3423276.0,35004.75
2018-01-04,1021.0,1021.0,1009.6,1015.0,1015.4,4473807.0,45385.66
2018-01-05,1015.3,1026.4,1006.0,1014.25,1012.0,5512988.0,55841.94
2018-01-08,1024.9,1039.0,1020.05,1035.2,1036.05,2797345.0,28793.37
2018-01-09,1040.0,1044.9,1028.9,1039.0,1041.35,4974118.0,51554.7
2018-01-10,1046.8,1056.0,1033.05,1053.0,1052.25,4734317.0,49424.21
2018-01-11,1055.25,1083.4,1055.25,1076.5,1075.8,8387735.0,89736.97
2018-01-12,1085.8,1085.9,1070.55,1078.65,1078.45,9008264.0,97020.69
2018-01-15,1080.0,1092.95,1065.1,1081.0,1081.15,5324625.0,57553.44
2018-01-16,1081.25,1134.8,1081.25,1125.0,1122.85,11323483.0,126450.65
2018-01-17,1124.85,1161.8,1123.0,1148.0,1152.1,13077044.0,150510.75
2018-01-18,1145.0,1164.9,1132.1,1152.0,1152.7,6602485.0,75808.86
2018-01-19,1145.0,1147.9,1136.0,1145.9,1143.45,2994139.0,34195.78
2018-01-22,1132.15,1156.95,1132.0,1148.1,1150.0,4825107.0,55214.27
2018-01-23,1155.0,1188.0,1155.0,1176.0,1177.1,7701898.0,90639.46
2018-01-24,1174.8,1221.05,1167.5,1182.85,1185.8,10302359.0,123167.01
2018-01-25,1182.0,1183.4,1162.25,1173.7,1175.4,6774457.0,79365.5
2018-01-29,1166.55,1196.25,1165.2,1180.55,1182.9,5411501.0,64132.93
2018-01-30,1178.9,1183.1,1162.7,1168.0,1170.65,4314156.0,50446.47
2018-01-31,1159.15,1166.6,1142.15,1149.1,1150.25,4606849.0,53160.0
2018-02-01,1142.2,1157.9,1118.55,1144.0,1144.6,6502727.0,74208.53
2018-02-02,1135.25,1162.9,1130.1,1145.3,1143.25,5122243.0,58643.6
2018-02-05,1140.0,1154.85,1135.85,1139.9,1138.2,4930110.0,56367.43
2018-02-06,1099.95,1128.35,1095.15,1111.4,1107.75,5276039.0,58768.01
2018-02-07,1116.0,1124.8,1103.55,1108.0,1109.05,4171028.0,46443.79
2018-02-08,1122.8,1146.4,1116.55,1133.0,1134.25,4403622.0,50136.13
2018-02-09,1118.0,1120.3,1106.0,1112.0,1109.15,2191345.0,24381.85
2018-02-12,1114.8,1120.6,1097.8,1101.0,1102.8,3145986.0,34821.47
2018-02-14,1106.0,1117.3,1090.2,1091.0,1097.75,4172856.0,46189.05
2018-02-15,1103.0,1129.7,1103.0,1113.5,1114.45,3993368.0,44684.14
2018-02-16,1125.0,1141.65,1118.1,1124.65,1128.05,4944611.0,55791.26
2018-02-19,1128.4,1136.0,1120.3,1134.2,1131.75,3230920.0,36482.28
2018-02-20,1103.75,1149.5,1103.75,1135.0,1136.95,3594297.0,41016.11
2018-02-21,1147.5,1151.9,1140.0,1145.0,1147.4,6885679.0,78977.38
2018-02-22,1145.55,1164.0,1140.45,1159.0,1160.75,8929987.0,103339.95
2018-02-23,1163.5,1166.0,1146.75,1154.4,1155.65,4729914.0,54776.35
2018-02-26,1151.0,1155.05,1134.35,1139.95,1138.6,2541804.0,29047.93
2018-02-27,1144.95,1153.65,1125.65,1147.7,1150.2,3308013.0,37681.02
2018-02-28,1147.6,1189.5,1142.55,1169.85,1172.6,8634208.0,101200.35
2018-03-01,1169.6,1169.6,1156.05,1160.25,1160.75,3289926.0,38223.36
2018-03-05,1160.75,1170.8,1143.25,1159.7,1155.9,4050728.0,46935.12
2018-03-06,1162.55,1165.4,1143.6,1146.25,1151.35,3344867.0,38720.55
2018-03-07,1155.0,1160.0,1138.05,1147.8,1144.1,3185208.0,36575.95
2018-03-08,1149.0,1165.8,1149.0,1158.0,1156.65,3046507.0,35297.22
2018-03-09,1162.35,1166.0,1155.55,1164.0,1163.4,2110482.0,24531.39
2018-03-12,1176.0,1191.85,1171.75,1184.0,1185.75,3838485.0,45534.56
2018-03-13,1180.2,1197.0,1175.15,1182.0,1183.8,4290526.0,50936.53
2018-03-14,1180.0,1190.6,1169.1,1181.1,1180.8,2214855.0,26141.12
2018-03-15,1180.0,1188.4,1172.0,1181.9,1182.5,3050750.0,36025.7
2018-03-16,1182.0,1182.4,1169.25,1170.0,1171.9,8977413.0,105301.77
2018-03-19,1164.0,1180.5,1142.65,1148.0,1146.75,3763310.0,43539.38
2018-03-20,1148.6,1170.0,1148.6,1164.55,1164.55,4276883.0,49600.77
2018-03-21,1170.0,1175.5,1162.2,1166.2,1167.5,3846497.0,45062.71
2018-03-22,1164.5,1177.45,1155.3,1156.0,1161.3,3406584.0,39774.31
2018-03-23,1147.0,1173.8,1142.35,1165.0,1167.6,6004042.0,69922.54
2018-03-26,1166.9,1166.9,1144.0,1155.6,1155.25,4465361.0,51493.17
2018-03-27,1160.0,1161.3,1150.1,1152.1,1154.0,1901044.0,21946.57
2018-03-28,1150.75,1150.75,1126.25,1140.0,1131.8,6279161.0,71342.53
2018-04-02,1141.0,1149.55,1121.3,1136.7,1137.15,4036351.0,45847.17
2018-04-03,1134.7,1143.55,1128.1,1139.4,1140.45,2038584.0,23142.27
2018-04-04,1144.0,1144.55,1120.0,1122.7,1124.2,2406651.0,27238.79
2018-04-05,1139.55,1151.3,1129.1,1146.05,1147.55,3881772.0,44279.93
2018-04-06,1143.0,1146.0,1122.1,1127.55,1127.0,2968871.0,33512.85
2018-04-09,1125.0,1125.8,1106.55,1111.45,1111.25,3601441.0,40088.32
2018-04-10,1112.0,1124.5,1105.4,1114.65,1113.4,4463029.0,49797.29
2018-04-11,1118.0,1131.5,1116.5,1124.5,1124.25,4512787.0,50758.92
2018-04-12,1129.45,1172.75,1125.0,1164.05,1162.6,8522183.0,98661.89
2018-04-13,1174.0,1185.9,1150.25,1168.0,1171.45,10613519.0,124429.25
2018-04-16,1102.0,1140.0,1102.0,1134.5,1133.2,12372542.0,139272.36
2018-04-17,1127.0,1127.4,1115.0,1124.65,1125.2,5198970.0,58313.18
2018-04-18,1122.85,1134.75,1113.85,1125.95,1125.95,5215190.0,58633.06
2018-04-19,1124.0,1139.8,1123.1,1133.4,1132.85,4262771.0,48280.36
2018-04-20,1139.0,1193.7,1136.95,1179.65,1178.45,12136346.0,142210.71
2018-04-23,1168.0,1214.4,1155.25,1185.95,1187.7,10915319.0,129541.8
2018-04-24,1185.0,1196.4,1150.1,1154.25,1154.5,4263108.0,49820.4
2018-04-25,1152.0,1171.0,1145.2,1155.95,1160.35,5797089.0,67295.46
2018-04-26,1174.0,1181.65,1160.0,1177.05,1176.45,5651042.0,66273.23
2018-04-27,1180.0,1191.6,1174.2,1184.65,1185.2,3831685.0,45363.22
2018-04-30,1181.7,1207.95,1180.65,1199.95,1199.5,2755839.0,33064.04
2018-05-02,1198.9,1201.6,1181.0,1192.1,1197.05,5147521.0,61395.73
2018-05-03,1197.25,1204.7,1176.1,1178.0,1182.55,2666115.0,31877.62
2018-05-04,1185.0,1186.0,1155.0,1169.6,1173.1,3011684.0,35101.29
2018-05-07,1181.25,1190.0,1175.5,1184.0,1183.0,2319480.0,27408.58
2018-05-08,1177.9,1177.9,1161.05,1167.5,1165.55,2859278.0,33382.46
2018-05-09,1167.5,1176.9,1163.0,1172.0,1170.7,1891752.0,22132.6
2018-05-10,1176.0,1183.0,1162.85,1170.0,1168.0,1591431.0,18668.44
2018-05-11,1172.3,1183.2,1166.05,1180.6,1180.75,1655853.0,19444.65
2018-05-14,1184.35,1191.5,1170.0,1190.5,1189.3,2216047.0,26241.92
2018-05-15,1188.1,1208.0,1188.1,1195.2,1194.55,2805987.0,33576.55
2018-05-16,1187.25,1198.0,1184.5,1190.7,1189.95,3102502.0,36977.18
2018-05-17,1196.0,1197.45,1173.55,1180.0,1182.9,4759799.0,56460.34
2018-05-18,1183.0,1186.55,1173.0,1180.0,1183.2,3569830.0,42162.42
2018-05-21,1179.55,1188.4,1170.0,1183.2,1179.5,4237660.0,50098.05
2018-05-22,1175.0,1198.0,1173.9,1195.0,1193.85,2818402.0,33526.64
2018-05-23,1195.0,1207.65,1181.5,1182.95,1184.9,4769221.0,57154.33
2018-05-24,1198.0,1227.55,1198.0,1220.0,1221.0,4870285.0,59282.36
