Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2017-10-03,795.0,803.85,785.35,799.0,798.35,8387059.0,66912.89
2017-10-04,799.2,824.95,795.6,824.0,818.85,8643924.0,70161.17
2017-10-05,825.0,828.45,818.65,824.0,824.15,4860479.0,40018.19
2017-10-06,824.0,839.35,822.6,838.2,837.05,5942106.0,49463.21
2017-10-09,839.0,839.8,828.0,829.25,830.65,4046109.0,33674.11
2017-10-10,831.0,847.3,831.0,842.25,843.2,6734986.0,56724.28
2017-10-11,845.3,858.4,836.0,839.0,840.15,7049800.0,59848.46
2017-10-12,842.1,876.8,842.1,875.6,872.75,8522926.0,73291.43
2017-10-13,879.3,890.7,873.35,877.35,876.45,9833512.0,86575.85
2017-10-16,879.0,892.0,861.3,877.5,876.8,14633539.0,128350.78
2017-10-17,878.0,884.0,867.2,874.8,874.35,6354084.0,55586.97
2017-10-18,877.4,917.9,875.0,916.4,914.5,16765178.0,151232.76
2017-10-19,915.8,921.9,903.0,904.0,909.9,3664082.0,33524.03
2017-10-23,912.9,944.7,909.1,940.1,939.75,12551649.0,116779.79
2017-10-24,947.7,947.7,928.2,936.2,934.25,6335308.0,59346.42
2017-10-25,940.1,945.9,929.5,939.3,939.9,4577050.0,42914.2
2017-10-26,940.0,957.8,931.0,945.3,947.4,7698704.0,72640.43
2017-10-27,950.0,956.7,925.7,930.95,929.85,5256749.0,49211.39
2017-10-30,934.0,945.55,930.6,945.35,942.5,3576533.0,33599.3
2017-10-31,944.95,945.75,932.2,944.05,940.85,4345360.0,40773.73
2017-11-01,947.75,957.8,945.75,952.35,952.55,8033040.0,76503.56
2017-11-02,952.8,956.5,944.25,946.8,946.6,4698609.0,44665.2
2017-11-03,955.95,955.95,940.15,945.95,945.3,2193730.0,20739.48
2017-11-06,942.5,942.5,929.0,931.35,932.5,4460799.0,41728.99
2017-11-07,933.35,935.0,903.05,906.5,906.7,9347943.0,85115.92
2017-11-08,902.5,906.0,884.1,889.5,887.8,8115980.0,72387.59
2017-11-09,894.75,909.9,892.05,902.9,900.5,6860798.0,61881.63
2017-11-10,900.95,900.95,879.2,884.9,883.85,6365174.0,56446.64
2017-11-13,885.0,891.9,873.5,874.9,875.25,4155011.0,36525.11
2017-11-14,875.0,895.0,873.0,887.5,886.7,5706105.0,50550.92
2017-11-15,884.5,890.6,877.95,883.25,883.7,6981872.0,61750.4
2017-11-16,885.5,906.0,885.5,905.25,903.85,6931038.0,62383.52
2017-11-17,918.95,924.9,908.5,913.0,911.9,5586242.0,51186.72
2017-11-20,906.2,924.35,905.0,919.0,920.85,4220192.0,38682.28
2017-11-21,926.8,939.65,925.5,932.05,932.55,5980763.0,55872.46
2017-11-22,937.45,938.65,923.45,934.1,930.75,5055490.0,47027.69
2017-11-23,931.0,949.9,926.65,949.7,947.0,7329126.0,68918.74
2017-11-24,950.0,959.5,947.4,951.25,951.1,6394443.0,60910.2
2017-11-27,947.25,957.5,944.0,952.5,951.35,4680074.0,44442.67
2017-11-28,949.85,951.35,938.1,942.4,943.35,4641893.0,43826.34
2017-11-29,941.85,950.0,941.0,943.45,946.0,3674864.0,34793.72
2017-11-30,941.45,941.45,919.5,922.5,921.55,9434893.0,87338.94
2017-12-01,924.45,931.25,907.7,909.5,910.1,5081389.0,46658.47
2017-12-04,913.5,913.8,897.35,902.6,901.6,4618847.0,41702.3
2017-12-05,901.05,920.75,895.45,914.3,913.7,8369174.0,76314.56
2017-12-06,910.0,930.3,908.8,929.0,926.65,11007689.0,101614.04
2017-12-07,930.05,936.0,923.0,932.45,931.55,5529565.0,51352.54
2017-12-08,933.85,936.95,919.05,921.3,921.0,5588486.0,51726.52
2017-12-11,922.45,926.0,913.55,916.5,916.15,4933853.0,45276.38
2017-12-12,915.95,929.0,908.0,917.75,915.6,7215014.0,66432.69
2017-12-13,916.9,924.95,910.7,914.75,914.65,4182097.0,38434.91
2017-12-14,919.0,924.9,908.75,924.0,921.5,5021130.0,45987.9
2017-12-15,931.0,932.95,917.7,921.0,919.75,11158706.0,102958.51
2017-12-18,911.95,932.65,862.65,922.45,921.0,8494801.0,77836.0
2017-12-19,923.6,927.0,920.0,926.85,925.95,4064982.0,37570.97
2017-12-20,925.9,927.4,917.0,918.75,918.15,4774414.0,43952.54
2017-12-21,918.45,923.95,910.0,913.0,912.95,4147162.0,38041.08
2017-12-22,914.65,922.4,909.3,919.8,920.4,4872675.0,44727.96
2017-12-26,924.85,938.9,918.15,936.0,929.8,5301456.0,49046.45
2017-12-27,933.0,937.5,919.0,923.25,923.75,4352384.0,40489.27
2017-12-28,925.25,934.4,919.1,922.6,924.2,7091515.0,65584.68
2017-12-29,926.5,932.3,918.5,920.1,921.05,5069838.0,46851.85
2018-01-01,922.7,922.7,907.5,909.5,909.75,4321686.0,39475.69
2018-01-02,913.0,919.55,906.4,911.5,911.15,4342815.0,39646.49
2018-01-03,925.0,926.0,913.05,915.5,914.8,6175312.0,56818.98
2018-01-04,918.15,921.8,915.7,920.5,920.3,4118581.0,37853.1
2018-01-05,921.8,926.9,920.25,923.0,923.25,3401905.0,31403.79
2018-01-08,926.1,931.0,923.5,926.6,928.55,4035417.0,37425.38
2018-01-09,928.15,943.9,924.0,940.0,940.95,6534997.0,61335.32
2018-01-10,943.0,947.4,935.5,941.5,942.35,5361502.0,50512.41
2018-01-11,941.8,942.65,935.0,936.9,937.75,3588727.0,33722.64
2018-01-12,943.0,952.8,938.25,946.6,949.0,6890028.0,65235.9
2018-01-15,950.0,958.5,945.2,947.6,949.15,5084113.0,48429.89
2018-01-16,947.7,947.7,920.0,923.8,922.95,4948895.0,46066.22
2018-01-17,926.0,929.0,907.0,924.1,924.5,6036432.0,55623.54
2018-01-18,929.0,929.6,915.1,922.0,919.7,4289053.0,39559.27
2018-01-19,923.0,934.4,922.1,934.2,931.3,4559564.0,42334.45
2018-01-22,948.0,974.3,940.0,970.2,971.5,20892838.0,200531.33
2018-01-23,975.0,990.95,975.0,982.05,983.25,10298500.0,101405.09
2018-01-24,981.75,981.75,962.65,967.95,966.35,6532672.0,63246.42
2018-01-25,967.9,972.0,956.15,963.95,965.9,6249419.0,60244.05
2018-01-29,966.2,977.3,959.3,963.7,964.5,4524605.0,43828.95
2018-01-30,965.8,965.8,949.0,950.0,950.4,4198139.0,40152.32
2018-01-31,950.0,964.5,941.55,962.0,961.3,5738209.0,55019.1
2018-02-01,963.25,972.6,936.6,945.0,943.85,7554587.0,72152.61
2018-02-02,935.0,943.95,901.0,901.9,904.35,13242095.0,121495.75
2018-02-05,894.0,912.5,881.8,907.0,902.15,8773525.0,79139.65
2018-02-06,877.0,898.0,871.0,893.4,892.1,11000567.0,97266.27
2018-02-07,902.55,905.4,890.0,892.45,894.4,7100838.0,63731.68
2018-02-08,897.9,910.65,892.35,906.2,904.55,6320734.0,57087.26
2018-02-09,889.0,902.0,886.0,899.95,897.85,5294279.0,47435.33
2018-02-12,903.0,918.2,902.05,914.0,915.5,5429792.0,49420.32
2018-02-14,923.0,942.5,921.0,929.0,933.65,10170959.0,94681.82
2018-02-15,937.65,945.75,928.15,936.1,935.65,6109454.0,57310.59
2018-02-16,939.6,942.6,918.1,920.45,921.3,4401672.0,40949.73
2018-02-19,921.0,932.0,913.55,928.3,927.0,4087936.0,37706.65
2018-02-20,929.0,929.55,918.8,919.9,921.1,3866919.0,35695.96
2018-02-21,930.0,932.5,922.15,929.0,929.35,5448230.0,50516.77
2018-02-22,922.0,931.0,920.0,921.0,924.35,5118850.0,47347.79
2018-02-23,925.4,938.0,922.75,934.0,934.25,4850839.0,45198.78
2018-02-26,939.0,944.9,936.6,938.75,938.7,3856478.0,36301.14
2018-02-27,939.0,955.8,938.35,951.5,950.5,6410097.0,60834.77
2018-02-28,945.95,957.1,943.2,951.0,954.55,25898694.0,246899.73
2018-03-01,949.75,959.9,945.95,948.05,948.4,4094652.0,38959.48
2018-03-05,943.0,950.15,921.6,922.65,924.1,5634893.0,52536.82
2018-03-06,929.0,936.2,905.1,908.65,910.85,7323680.0,67851.21
2018-03-07,909.25,909.25,888.05,892.4,889.75,7247708.0,65089.43
2018-03-08,897.65,914.5,893.3,911.0,911.45,6072983.0,54898.82
2018-03-09,914.9,919.35,911.05,915.0,913.1,4863577.0,44488.21
2018-03-12,920.0,933.1,917.55,931.95,930.3,3801407.0,35125.21
2018-03-13,931.9,936.0,921.35,934.0,931.85,5096825.0,47375.8
2018-03-14,928.8,932.05,919.2,931.55,929.05,6731530.0,62141.95
2018-03-15,925.0,929.45,910.0,911.0,911.8,5811424.0,53370.47
2018-03-16,909.0,909.7,886.05,904.0,900.05,14087564.0,126621.3
2018-03-19,901.0,906.9,892.0,895.0,895.5,5774392.0,51855.2
2018-03-20,893.3,904.0,887.05,892.0,889.8,6945721.0,62161.42
2018-03-21,894.85,902.35,893.3,896.0,896.9,6727261.0,60361.87
2018-03-22,896.0,911.95,895.75,908.9,908.15,10116965.0,91834.46
2018-03-23,890.6,900.0,889.1,892.5,893.9,10729694.0,96019.99
2018-03-26,893.95,904.3,892.5,901.5,901.1,6047262.0,54348.79
2018-03-27,907.2,910.75,897.0,898.3,899.8,6939577.0,62699.87
2018-03-28,895.8,895.85,880.0,881.6,882.7,8759586.0,77667.16
2018-04-02,893.0,900.95,886.5,892.95,892.95,5712065.0,51087.63
2018-04-03,891.0,901.7,885.25,901.0,899.55,6364728.0,56752.68
2018-04-04,904.7,911.8,892.05,893.25,894.9,6498407.0,58587.65
2018-04-05,905.1,910.0,903.5,908.0,908.2,3898676.0,35376.6
2018-04-06,908.0,918.5,905.0,911.95,911.0,4418462.0,40332.21
2018-04-09,912.55,919.0,912.55,915.0,916.0,3572251.0,32722.23
2018-04-10,918.4,923.9,914.15,915.5,917.05,3865402.0,35527.73
2018-04-11,921.8,932.75,916.05,931.75,930.85,6007539.0,55742.46
2018-04-12,929.85,936.65,924.2,927.1,928.7,4947725.0,45983.63
2018-04-13,932.7,941.7,928.7,939.85,938.85,5767984.0,54049.08
2018-04-16,934.45,940.0,928.5,938.1,937.05,4084450.0,38090.42
2018-04-17,940.0,947.2,936.0,945.0,944.25,4388713.0,41356.07
2018-04-18,945.25,948.2,935.05,937.7,938.0,3365196.0,31674.84
2018-04-19,939.1,945.0,935.0,942.0,942.3,4481413.0,42181.34
2018-04-20,938.0,941.85,921.2,930.0,927.9,3349519.0,31090.72
2018-04-23,930.0,944.35,928.5,935.0,936.0,3508515.0,32849.54
2018-04-24,935.8,975.7,935.0,971.6,970.05,9107264.0,87417.18
2018-04-25,973.65,981.8,963.55,972.0,970.5,6436620.0,62499.61
2018-04-26,973.0,988.0,962.25,973.15,975.35,15588001.0,152316.97
2018-04-27,989.8,1011.0,985.5,996.5,996.3,11666267.0,116658.73
2018-04-30,982.0,992.6,960.0,963.5,963.3,8871802.0,86002.7
2018-05-02,967.0,979.2,965.05,974.8,972.7,6117761.0,59546.55
2018-05-03,977.9,977.9,959.25,962.0,961.6,3947546.0,38065.13
2018-05-04,962.85,964.7,950.0,953.6,953.95,3795692.0,36236.86
2018-05-07,958.85,973.25,956.35,971.9,971.0,3512532.0,33854.51
2018-05-08,977.5,982.0,965.2,966.0,967.1,4934036.0,47979.15
2018-05-09,965.9,984.3,962.25,976.2,976.7,4494423.0,43757.4
2018-05-10,980.0,984.6,974.25,979.15,981.15,4014645.0,39370.24
2018-05-11,981.25,991.3,977.75,986.0,989.25,4011516.0,39587.24
2018-05-14,991.95,991.95,976.7,984.95,986.6,2579561.0,25388.91
2018-05-15,983.05,1000.0,976.65,978.55,978.95,4800923.0,47469.08
2018-05-16,974.0,974.0,952.45,954.4,956.15,8613363.0,82903.13
2018-05-17,959.35,960.0,941.5,944.0,945.35,4733477.0,44952.73
2018-05-18,945.6,953.5,932.0,934.5,933.85,5230037.0,49220.42
2018-05-21,930.75,935.7,922.1,934.8,931.35,6624893.0,61416.03
2018-05-22,933.15,934.0,925.0,927.1,926.75,5170585.0,48099.25
